id,source,short_name,title,doc_type,url,published_date,local_path,sha256,downloaded_at,status
EBA/OP/2019/04,eba,eba_op_2019_04_1,EBA Opinion on measures in accordance with Article 458 (EBA-Op-2019-04).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/80063715-eaae-4d5f-bc3e-d7b54d0c6136/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Article%20458%20%28EBA-Op-2019-04%29.pdf,2019-07-31,docs/guidance/eba/eba_op_2019_04_1.pdf,dbba826306a60933dffbb6d81746f00f3e655c67990b5ad59839874174fa3728,2026-04-24T21:52:54.410303+00:00,unchanged
eba:eba_eba_opinion_on_measures_in_accordance_with_article_458_crr_p,eba,eba_eba_opinion_on_measures_in_accordance_with_article_458_crr_p_1,EBA Opinion on measures in accordance with Article 458 CRR.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/b6c46e83-a6fb-456d-92c4-30a6902bf8a5/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Article%20458%20CRR.pdf,2019-07-30,docs/guidance/eba/eba_eba_opinion_on_measures_in_accordance_with_article_458_crr_p_1.pdf,16449074610d4645bcbee5b94ef3d47145bd6b806a00629c0119e79aee00fbd3,2026-04-24T21:52:57.386116+00:00,unchanged
eba:eba_opinion_on_communication_of_ml_tf_risks_to_supervised_entiti,eba,eba_opinion_on_communication_of_ml_tf_risks_to_supervised_entiti,Opinion on Communication of ML TF risks to supervised entities.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/a8270e12-b0c2-4194-a70f-1f1ece5c71a3/Opinion%20on%20Communication%20of%20ML%20TF%20risks%20to%20supervised%20entities.pdf,2019-07-24,docs/guidance/eba/eba_opinion_on_communication_of_ml_tf_risks_to_supervised_entiti.pdf,d00adf6002305042c62855f7c4a6947ca7d8dc953823c5b1b52523f5b0b9dae1,2026-04-24T21:52:58.892269+00:00,unchanged
eba:eba_eba_opinion_on_sca_elements_under_psd2_pdf,eba,eba_eba_opinion_on_sca_elements_under_psd2_pdf,EBA Opinion on SCA elements under PSD2 .pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/4bf4e536-69a5-44a5-a685-de42e292ef78/EBA%20Opinion%20on%20SCA%20elements%20under%20PSD2%20.pdf,2019-06-21,docs/guidance/eba/eba_eba_opinion_on_sca_elements_under_psd2_pdf.pdf,6540df358726c63553a433fc22eeb3b74fe7a4b6c974e7ce6c772cba1d20970e,2026-04-24T21:53:00.424800+00:00,unchanged
eba:eba_eba_opinion_on_third_country_equivalence_argentina_pdf,eba,eba_eba_opinion_on_third_country_equivalence_argentina_pdf,EBA Opinion on Third Country Equivalence - Argentina.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/38c8d995-a98b-4e96-917b-381d2e9ef663/EBA%20Opinion%20on%20Third%20Country%20Equivalence%20-%20Argentina.pdf,2019-05-22,docs/guidance/eba/eba_eba_opinion_on_third_country_equivalence_argentina_pdf.pdf,d4a6b6230d247412c7dbf768f08733a002bbb93e6462246399cadfa0e24f7cac,2026-04-24T21:53:01.947968+00:00,unchanged
EBA/OP/2015/21,eba,eba_op_2015_21_1,EBA Opinion on CRR Third Country Equivalence of NZ and Turkey (EBA-Op-2015-21).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/983359/141d1b65-60ab-4d95-8819-30cbb779de9c/EBA%20Opinion%20on%20CRR%20Third%20Country%20Equivalence%20of%20NZ%20and%20Turkey%20%28EBA-Op-2015-21%29.pdf,2017-01-11,docs/guidance/eba/eba_op_2015_21_1.pdf,d7d2d580711685029779631ada05437ba0af6998c83b265fded8a02a1029384f,2026-04-24T21:53:56.069961+00:00,unchanged
eba:eba_eba_opinion_pdf,eba,eba_eba_opinion_pdf_1,EBA-opinion.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/25748/afb74ef2-ba5c-49a0-b722-9ff69d6ce137/EBA-opinion.pdf,2011-05-03,docs/guidance/eba/eba_eba_opinion_pdf_1.pdf,0ec293b952c9f9b219b0ec29c6277dde67fc58786575aa1b15c484ad2eb958e2,2026-04-24T21:58:22.646248+00:00,ok
eba:eba_eba_opinion_on_deposit_protection_issues_stemming_from_the_w,eba,eba_eba_opinion_on_deposit_protection_issues_stemming_from_the_w,EBA Opinion on deposit protection issues stemming from the withdrawl of the UK from the EU (1).pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library//EBA%20Opinion%20on%20deposit%20protection%20issues%20stemming%20from%20the%20withdrawl%20of%20the%20UK%20from%20the%20EU%20%281%29.pdf,2019-03-01,docs/guidance/eba/eba_eba_opinion_on_deposit_protection_issues_stemming_from_the_w.pdf,12064ef2f0443132061a36a97935733953754b4565ec993bad35686aee5f5889,2026-04-24T21:53:06.455452+00:00,unchanged
eba:eba_eba_opinion_on_the_use_of_eidas_certificates_under_the_rts_o,eba,eba_eba_opinion_on_the_use_of_eidas_certificates_under_the_rts_o,EBA Opinion on the use of eIDAS certificates under the RTS on SCACSC.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2137845/d429d45e-f936-473c-bc02-c23060d11f19/EBA%20Opinion%20on%20the%20use%20of%20eIDAS%20certificates%20under%20the%20RTS%20on%20SCACSC.pdf,2018-12-10,docs/guidance/eba/eba_eba_opinion_on_the_use_of_eidas_certificates_under_the_rts_o.pdf,7f2c526dddda51f4476af8aa839a430dd79e3a57af973211ff249008401e7acb,2026-04-24T21:53:08.110564+00:00,unchanged
EBA/CP/2018/11,eba,eba_cp_2018_11,BSG response to EBA Draft Guidelines on outsourcing (EBA CP 2018 11)_24 Sep 2018.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2260326/bc18d4c3-2e3f-4f0d-aae3-700eebc1ad36/BSG%20response%20to%20EBA%20Draft%20Guidelines%20on%20outsourcing%20%28EBA%20CP%202018%2011%29_24%20Sep%202018.pdf,2018-09-25,docs/guidance/eba/eba_cp_2018_11.pdf,124bffafb86c9d6cb3412aa9690709c15ccca332b87f8c3c32d0f0eb07a344a1,2026-04-24T21:53:09.593702+00:00,unchanged
EBA/OP/2018/06,eba,eba_op_2018_06,EBA Opinion on measures in accordance with Article 458 (EBA-Op-2018-06).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2137845/6b62e4b6-7e8f-41eb-9492-0c270d5eeffc/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Article%20458%20%28EBA-Op-2018-06%29.pdf,2018-06-28,docs/guidance/eba/eba_op_2018_06.pdf,e17278e4f36ada9d4b111adcfb6b5291e82f1fb9c619059fc5575204e2f02cce,2026-04-24T21:53:11.014797+00:00,unchanged
EBA/OP/2018/05,eba,eba_op_2018_05,EBA Opinion on Brexit preparations (EBA-Op-2018-05).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2137845/2dc0224a-c5e2-4c6e-bea9-35c678cd7b47/EBA%20Opinion%20on%20Brexit%20preparations%20%28EBA-Op-2018-05%29.pdf,2018-06-25,docs/guidance/eba/eba_op_2018_05.pdf,c7c99e83b1c4f7f73ea2925a16e8cf1d0a7b43cfdda634f77fbe822cd56a6a4a,2026-04-24T21:53:12.464313+00:00,unchanged
eba:eba_opinion_on_the_implementation_of_the_rts_on_sca_and_csc_eba,eba,eba_opinion_on_the_implementation_of_the_rts_on_sca_and_csc_eba,Opinion on the implementation of the RTS on SCA and CSC (EBA-2018-Op-04).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2137845/0f525dc7-0f97-4be7-9ad7-800723365b8e/Opinion%20on%20the%20implementation%20of%20the%20RTS%20on%20SCA%20and%20CSC%20%28EBA-2018-Op-04%29.pdf,2018-06-13,docs/guidance/eba/eba_opinion_on_the_implementation_of_the_rts_on_sca_and_csc_eba.pdf,e745a9956ff47396b2fd39b74d16f08e3ea8d00929ae16bb2b660b3856eaed99,2026-04-24T21:53:13.966043+00:00,unchanged
EBA/OP/2018/03,eba,eba_op_2018_03,EBA ESMA Statement on retail holdings of bail-inable debt (EBA-Op-2018-03).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2137845/98f0c618-a297-423e-b414-84aa7ef5e9bc/EBA%20ESMA%20Statement%20on%20retail%20holdings%20of%20bail-inable%20debt%20%28EBA-Op-2018-03%29.pdf,2018-05-30,docs/guidance/eba/eba_op_2018_03.pdf,5d6c1cfe06fdd4210a72a64262c550cfcb8617eb18e8feb09d21051e9dae9abf,2026-04-24T21:53:15.582568+00:00,unchanged
EBA/DP/2017/04,eba,eba_dp_2017_04,BSG response to EBA DP on the EU implementation of MKR and CCR revised standards (EBA DP 2017 04)_15 Mar 2018.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2161587/21bc3252-e897-4500-8bbd-83cffcf9f63a/BSG%20response%20to%20EBA%20DP%20on%20the%20EU%20implementation%20of%20MKR%20and%20CCR%20revised%20standards%20%28EBA%20DP%202017%2004%29_15%20Mar%202018.pdf,2018-03-19,docs/guidance/eba/eba_dp_2017_04.pdf,857df456adf4659b7df660ee401aa0fd6be46e1952d79216e55d3ab467e06532,2026-04-24T21:53:16.962665+00:00,unchanged
eba:eba_bsg_response_to_eba_discussion_paper_2017_03_significant_ris,eba,eba_bsg_response_to_eba_discussion_paper_2017_03_significant_ris,BSG Response to EBA Discussion Paper 2017 03 Significant_Risk_Transfer in Securitisations_19 December 2017.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1963391/890c052e-88b9-4563-906b-4bab8736ad79/BSG%20Response%20to%20EBA%20Discussion%20Paper%202017%2003%20Significant_Risk_Transfer%20in%20Securitisations_19%20December%202017.pdf,2018-03-19,docs/guidance/eba/eba_bsg_response_to_eba_discussion_paper_2017_03_significant_ris.pdf,5fb2c5011477558881e11b6aa3652dc987ed874b8cfeb71dcafd7de42f69f1fa,2026-04-24T21:53:18.502301+00:00,unchanged
EBA/OP/2018/02,eba,eba_op_2018_02,EBA Opinion on measures in accordance with Article 458 (EBA-Op-2018-02).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2137845/435b09ec-fa99-406c-8f11-a85869180241/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Article%20458%20%28EBA-Op-2018-02%29.pdf,2018-03-14,docs/guidance/eba/eba_op_2018_02.pdf,0ed7016e818f754d53df16aa8995dc69c982d9df7f42be964d91e5b1ea637fbf,2026-04-24T21:53:20.010653+00:00,unchanged
EBA/OP/2018/01,eba,eba_op_2018_01,EBA Opinion on macroprudential measures (EBA-Op-2018-01).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2137845/67125f4d-7da3-42bf-83ee-9c3f1ddd9b99/EBA%20Opinion%20on%20macroprudential%20measures%20%28EBA-Op-2018-01%29.pdf,2018-02-23,docs/guidance/eba/eba_op_2018_01.pdf,3af31e662a2970970621a953940a8b94068bf91fa0ac227a7606e956fdb21986,2026-04-24T21:53:21.489073+00:00,unchanged
eba:eba_opinion_on_the_use_of_innovative_solutions_by_credit_and_fin,eba,eba_opinion_on_the_use_of_innovative_solutions_by_credit_and_fin_1,Opinion on the use of innovative solutions by credit and financial institutions (JC-2017-81).pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/930583/Opinion%20on%20the%20use%20of%20innovative%20solutions%20by%20credit%20and%20financial%20institutions%20%28JC-2017-81%29.pdf,2018-01-23,docs/guidance/eba/eba_opinion_on_the_use_of_innovative_solutions_by_credit_and_fin_1.pdf,a1e445d831c37279764f07188c915d13201b88c14004f7bfff903599a2be73e2,2026-04-24T21:53:24.513308+00:00,unchanged
eba:eba_pr_on_opinion_on_the_use_of_innovative_solutions_by_credit_a,eba,eba_pr_on_opinion_on_the_use_of_innovative_solutions_by_credit_a,PR on Opinion on the use of innovative solutions by credit and financial institutions in the customer due diligence process.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/1037176/PR%20on%20Opinion%20on%20the%20use%20of%20innovative%20solutions%20by%20credit%20and%20financial%20institutions%20in%20the%20customer%20due%20diligence%20process.pdf,2018-01-23,docs/guidance/eba/eba_pr_on_opinion_on_the_use_of_innovative_solutions_by_credit_a.pdf,b6396d6b277f2c3754a9c6b9cd490588d717939f581e5faff50c568d998e2c36,2026-04-24T21:53:25.968862+00:00,unchanged
EBA/BS/2017/17,eba,eba_bs_2017_17,EBA BS 2017 17 (Opinion on the use of 180 DPD).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2071742/c8b7d037-3e6e-44a1-b552-d223387f6b38/EBA%20BS%202017%2017%20%28Opinion%20on%20the%20use%20of%20180%20DPD%29.pdf,2017-12-22,docs/guidance/eba/eba_bs_2017_17.pdf,4d38d958a5de050dd6aaaa7b4e19d6a8efc8c2d94656071340d9f44dd42a801d,2026-04-24T21:53:27.552151+00:00,unchanged
EBA/OP/2017/17,eba,eba_op_2017_17,EBA Op 2017 17 (Annex to the EBA Opinion on 180 DPD).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2071742/3292faad-957e-427f-851a-23f5a3fd5bc5/EBA%20Op%202017%2017%20%28Annex%20to%20the%20EBA%20Opinion%20on%20180%20DPD%29.pdf,2017-12-22,docs/guidance/eba/eba_op_2017_17.pdf,5e2fcda8bc1256e1030d757735198791f9cf0eab602dc9d2d851d95009055d40,2026-04-24T21:53:29.192762+00:00,unchanged
EBA/OP/2017/16,eba,eba_op_2017_16,EBA Opinion on the transition from PSD1 to PSD2 (EBA-Op-2017-16).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2067703/c283d648-147b-4bde-ab76-d039a208e03c/EBA%20Opinion%20on%20the%20transition%20from%20PSD1%20to%20PSD2%20%28EBA-Op-2017-16%29.pdf,2017-12-19,docs/guidance/eba/eba_op_2017_16.pdf,6b6c38121656a911e94a314a28196c8acf9c8a3203a3e27700d501afef2f91f8,2026-04-24T21:53:30.553043+00:00,unchanged
EBA/OP/2017/15,eba,eba_op_2017_15,EBA Opinion on macroprudential measures (EBA-Op-2017-15).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2061426/cd9b2b7b-28d9-4308-a19b-c2ce1901f539/EBA%20Opinion%20on%20macroprudential%20measures%20%28EBA-Op-2017-15%29.pdf,2017-12-13,docs/guidance/eba/eba_op_2017_15.pdf,fd7db5b4061b47cf0460ddc38d8b920d5e667aded2e552f56cfc850ace6e21d2,2026-04-24T21:53:32.025821+00:00,unchanged
eba:eba_eba_report_on_convergence_of_supervisory_practices_2017_pdf,eba,eba_eba_report_on_convergence_of_supervisory_practices_2017_pdf,EBA Report on convergence of supervisory practices - 2017.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2036318/c4d40272-d760-428f-8982-16c8b7995fe6/EBA%20Report%20on%20convergence%20of%20supervisory%20practices%20-%202017.pdf,2017-11-21,docs/guidance/eba/eba_eba_report_on_convergence_of_supervisory_practices_2017_pdf.pdf,96c76b44648c72264e9a877dee0887d9f99acea9498b4b3d6bd755624a9734f0,2026-04-24T21:53:33.623374+00:00,unchanged
EBA/OP/2017/13,eba,eba_op_2017_13,Opinion on OFIs (EBA-Op-2017-13).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2019769/b20f96ae-9339-4dea-8014-ae19de1c7f73/Opinion%20on%20OFIs%20%28EBA-Op-2017-13%29.pdf,2017-11-09,docs/guidance/eba/eba_op_2017_13.pdf,40bbd882970f5b4eea0e09a77b7b8b0e12698e39e86bb719f65169a7c2856841,2026-04-24T21:53:35.026585+00:00,unchanged
EBA/OP/2017/12,eba,eba_op_2017_12,EBA Opinion on Brexit Issues (EBA-Op-2017-12).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1756362/81e612c6-dcab-4c4b-87e9-32784cb44de1/EBA%20Opinion%20on%20Brexit%20Issues%20%28EBA-Op-2017-12%29.pdf,2017-10-12,docs/guidance/eba/eba_op_2017_12.pdf,ba3f1ffa5d96e4ac55eea4715876c1024fb3b79acf86174d96c5f97bdaa61a3a,2026-04-24T21:53:36.566177+00:00,unchanged
EBA/DP/2017/01,eba,eba_dp_2017_01,BSG response to EBA Discussion Paper on the Treatment of Structural FX (EBA DP 2017 01)_22 September 2017.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1888124/44ce1371-ac35-4aa6-a9cb-a66288a39fc4/BSG%20response%20to%20EBA%20Discussion%20Paper%20on%20the%20Treatment%20of%20Structural%20FX%20%28EBA%20DP%202017%2001%29_22%20September%202017.pdf,2017-09-25,docs/guidance/eba/eba_dp_2017_01.pdf,23b0045efc30198ec847cc19fe4c79a4dc7595f2eade1c1b1416475b838aada4,2026-04-24T21:53:37.984502+00:00,unchanged
eba:eba_eba_opinion_on_measures_in_accordance_with_art_458_op_2017_1,eba,eba_eba_opinion_on_measures_in_accordance_with_art_458_op_2017_1,EBA Opinion on measures in accordance with Art 458 (Op-2017-10).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1916468/f9844770-59ec-4dab-a650-103b33851a50/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Art%20458%20%28Op-2017-10%29.pdf,2017-08-01,docs/guidance/eba/eba_eba_opinion_on_measures_in_accordance_with_art_458_op_2017_1.pdf,4716ce548ef3332f04c6f3751de91f3e3dcc42ecd2e041033f115e751b727fc5,2026-04-24T21:53:39.519081+00:00,unchanged
EBA/OP/2017/09,eba,eba_op_2017_09,EBA Opinion on the amended text of the RTS on SCA and CSC (EBA-Op-2017-09).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1894900/df60c6ac-a284-4772-b1d5-66c7073d28af/EBA%20Opinion%20on%20the%20amended%20text%20of%20the%20RTS%20on%20SCA%20and%20CSC%20%28EBA-Op-2017-09%29.pdf,2017-06-29,docs/guidance/eba/eba_op_2017_09.pdf,21f9f2d6fb56bbab16b793c50784b1881e2bb97ade33887711fe9b47494f8aaf,2026-04-24T21:53:41.034165+00:00,unchanged
EBA/OP/2017/08,eba,eba_op_2017_08,EBA Opinion on ESAs review (EBA-Op-2017-08).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1861443/cc05235c-9f60-4766-8583-8d1fb7f67e20/EBA%20Opinion%20on%20ESAs%20review%20%28EBA-Op-2017-08%29.pdf,2017-05-31,docs/guidance/eba/eba_op_2017_08.pdf,0e0413d670fcf8b2d873b349e0c6526b4b904d73c0406e84841379a2444f054d,2026-04-24T21:53:42.532983+00:00,unchanged
EBA/OP/2017/07,eba,eba_op_2017_07,EBA Opinion on own funds in the context of the CRR review (EBA-Op-2017-07).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1853903/a2b4e7a8-ab80-4368-a139-ec76a8884b1d/EBA%20Opinion%20on%20own%20funds%20in%20the%20context%20of%20the%20CRR%20review%20%28EBA-Op-2017-07%29.pdf,2017-05-23,docs/guidance/eba/eba_op_2017_07.pdf,44f40482374a96115e7182bce1d4f673534e7291643f5a80795d81227b29e393,2026-04-24T21:53:44.030806+00:00,unchanged
EBA/OP/2017/05,eba,eba_op_2017_05,EBA Op 2017 05 on the partial waiver of German BaFin.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1813592/7b373f0a-b463-4d4c-b506-3a71d7e87c23/EBA%20Op%202017%2005%20on%20the%20partial%20waiver%20of%20German%20BaFin.pdf,2017-04-11,docs/guidance/eba/eba_op_2017_05.pdf,db667768b2e5cc102f419d1625ed6281d488670498a2a0355c6dca2a9d868b00,2026-04-24T21:53:45.577253+00:00,unchanged
EBA/OP/2017/06,eba,eba_op_2017_06,EBA Op 2017 06 on the partial waiver of the Polish FSA.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1813578/c3a08c77-8426-4d39-af05-6df5b668e361/EBA%20Op%202017%2006%20on%20the%20partial%20waiver%20of%20the%20Polish%20FSA.pdf,2017-04-11,docs/guidance/eba/eba_op_2017_06.pdf,c707d39e3a540fbb8a28f242371f6a122ddb9fdd747739364db764bc855d6909,2026-04-24T21:53:47.068622+00:00,unchanged
EBA/OP/2017/04,eba,eba_op_2017_04,EBA Opinion on measures in accordance with article 458 (EBA-Op-2017-04).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1783725/817da1be-da24-4f90-a891-68c4b14c4d2d/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20article%20458%20%28EBA-Op-2017-04%29.pdf,2017-03-15,docs/guidance/eba/eba_op_2017_04.pdf,4afd234f984afbc3652b33a091316b39278f9c1ad6c01e9fde5c4a6382a4f1d2,2026-04-24T21:53:48.537690+00:00,unchanged
EBA/OP/2017/03,eba,eba_op_2017_03,Opinion on improving decision-making for supervisory reporting (EBA-Op-2017-03).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1777508/875c8f45-77e1-4d8c-a80c-321537dc5e41/Opinion%20on%20improving%20decision-making%20for%20supervisory%20reporting%20%28EBA-Op-2017-03%29.pdf,2017-03-08,docs/guidance/eba/eba_op_2017_03.pdf,89b596c7929fb51241921bd40f9c9eee26a299efed90e0d04770dd7b097ce4b4,2026-04-24T21:53:50.033470+00:00,unchanged
EBA/OP/2017/02,eba,eba_op_2017_02,EBA Opinion on transitional arrangements and credit risk adjustments due to the introduction of IFRS 9 (EBA-Op-2017-02).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1772789/526b90d2-690a-44b7-9c34-f9cae52248ae/EBA%20Opinion%20on%20transitional%20arrangements%20and%20credit%20risk%20adjustments%20due%20to%20the%20introduction%20of%20IFRS%209%20%28EBA-Op-2017-02%29.pdf,2017-03-06,docs/guidance/eba/eba_op_2017_02.pdf,2446c8d1be14b7d2e1367a59cee8d2f0fc9d2988686a2f5310547ff75b27ed33,2026-04-24T21:53:51.526090+00:00,unchanged
eba:eba_esas_joint_opinion_on_the_risks_of_money_laundering_and_terr,eba,eba_esas_joint_opinion_on_the_risks_of_money_laundering_and_terr,ESAS Joint Opinion on the risks of money laundering and terrorist financing affecting the Union’s financial sector (JC-2017-07).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1759750/cedce61c-279b-4312-98f1-a5424a1891ad/ESAS%2520Joint%2520Opinion%2520on%2520the%2520risks%2520of%2520money%2520laundering%2520and%2520terrorist%2520financing%2520affecting%2520the%2520Union%25E2%2580%2599s%2520financial%2520sector%2520%2528JC-2017-07%2529.pdf,2017-02-20,,,2026-04-24T21:58:16.642943+00:00,failed
EBA/OP/2017/01,eba,eba_op_2017_01,EBA Opinion on COM amendments to RTS under IFR (EBA-Op-2017-01).pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/1756366/529c7c2b-c07d-44f6-9a50-625c43a22b51/EBA%20Opinion%20on%20COM%20amendments%20to%20RTS%20under%20IFR%20%28EBA-Op-2017-01%29.pdf,2017-02-16,docs/guidance/eba/eba_op_2017_01.pdf,7fc04213a512a25393c91e2e6473880903cb771aa84dab87eba923e65e7aa5a1,2026-04-24T21:53:54.515677+00:00,unchanged
